0.419071	0.253211	Manzanillo
0.0156557	0.949877	Rodolfo Sánchez Taboada
0.200704	0.889458	Magdalena de Kino
0.293567	0.810183	San Pedro Madera
0.265674	0.622348	Los Mochis
0.187943	0.634332	Loreto
0.496694	0.427627	Loreto
0.494644	0.255483	Lombardía
0.507183	0.364507	León
0.392886	0.367254	Las Varas
0.452674	0.333733	Las Pintas de Arriba
0.495405	0.321234	La Piedad Cavadas
0.222221	0.530747	La Paz
0.488844	0.191243	La Orilla
0.486984	0.229243	La Mira Tumbiscatio
0.498508	0.376965	Lagos de Moreno
0.334944	0.518761	La Cruz
0.551327	0.335629	La Cañada
0.478331	0.318064	La Barca
0.529552	0.337581	Santa Cruz de Juventino Rosas
0.559143	0.614161	Juárez
0.450389	0.539246	Juan Aldama
0.449193	0.317788	Jocotepec
0.47259	0.301733	Jiquílpan de Juárez
0.384176	0.76263	Jiménez
0.485005	0.410417	Jesús María
0.463662	0.448418	Jerez de García Salinas
0.527219	0.322618	Jaral del Progreso
0.472991	0.318242	Jamay
0.464002	0.392354	Jalpa
0.481029	0.366546	Jalostotitlán
0.441353	0.320444	Estado de Jalisco
0.418114	0.359453	Ixtlán del Río
0.390613	0.341618	Ixtapa
0.517564	0.339426	Irapuato
0.532714	0.226254	Huetamo de Núñez
0.244241	0.679321	Huatabampo
0.375395	0.685042	Hidalgo del Parral
0.550516	0.270852	Heróica Zitácuaro
0.201359	0.927084	Nogales
0.161238	0.894573	Heroica Caborca
0.2002	0.80515	Hermosillo
0.202831	0.739744	Heroica Guaymas
0.282988	0.609751	Guasave
0.529317	0.357293	Estado de Guanajuato
0.52077	0.35832	Guanajuato
0.295706	0.604035	Guamúchil
0.426347	0.547655	Guadalupe Victoria
0.553844	0.615794	Guadalupe
0.479236	0.45419	Guadalupe
0.450419	0.338877	Guadalajara
0.446986	0.609884	Gomez Palacio
0.430856	0.508426	Vicente Guerrero
0.271207	0.620225	Juan Jose Rios
0.551925	0.622337	General Escobedo
0.549848	0.614526	Garza García
0.467587	0.477858	Fresnillo
0.427806	0.344491	Etzatlán
0.371793	0.458583	Escuinapa de Hidalgo
0.0147361	0.957899	Ensenada
0.488422	0.386437	Encarnación de Díaz
0.537671	0.339191	Empalme Escobedo
0.205583	0.742087	Empalme
0.384733	0.488803	Pueblo Nuevo
0.413864	0.320444	El Salto
0.325368	0.537238	El Rosario
0.453953	0.332081	El Quince
0.547743	0.331852	El Pueblito
0.423164	0.291298	El Grullo
0.278016	0.656701	El Fuerte de Montes Claros
0.319424	0.540957	El Dorado
0.421829	0.250119	El Colomo
0.440483	0.344863	Arenal
0.402869	0.569174	Estado de Durango
0.408667	0.524236	Victoria de Durango
0.49139	0.327833	Degollado
0.318605	0.566796	Culiacán
0.50715	0.336564	Gueramaro
0.33591	0.766804	Cuauhtémoc
0.559429	0.136695	Coyuca de Benítez
0.473174	0.291475	Cotija de la Paz
0.318587	0.555816	Villa de Costa Rica
0.530614	0.328555	Cortazar
0.43664	0.258147	Coquimatlán
0.400666	0.370435	Compostela
0.537251	0.34197	Comonfort
0.454534	0.418812	Colotlán
0.0348252	0.895155	Vicente Guerrero
0.430357	0.255959	Estado de Colima
0.439358	0.260563	Colima
0.436224	0.322204	Cocula
0.458066	0.234448	Coalcomán de Vázquez Pallares
0.49633	0.707357	Estado de Coahuila de Zaragoza
0.23439	0.715819	Ciudad Obregón
0.497899	0.342304	Ciudad Manuel Doblado
0.44604	0.608078	Ciudad Lerdo
0.348441	0.950559	Ciudad Juárez
0.543917	0.285012	Ciudad Hidalgo
0.448114	0.285695	Ciudad Guzmán
0.381863	0.754715	Ciudad Delicias
0.177596	0.58016	Ciudad Constitución
0.391718	0.726431	Ciudad Camargo
0.55794	0.702451	Ciudad Anáhuac
0.540214	0.211272	Ciudad Altamirano
0.530895	0.817345	Ciudad Acuña
0.556781	0.631165	Ciénega de Flores
0.364384	0.771842	Estado de Chihuahua
0.361452	0.77932	Chihuahua
0.497858	0.284629	Cherán
0.525552	0.474914	Charcas
0.457036	0.318389	Chapala
0.552911	0.436243	Cerritos
0.535396	0.330957	Celaya
0.515063	0.677288	Castaños
0.41603	0.280198	Casimiro Castillo
0.476807	0.347752	Capilla de Guadalupe
0.40485	0.552173	Canatlán
0.222851	0.909307	Cananea
0.313565	0.559521	Villa Juárez
0.47263	0.404045	Calvillo
0.473166	0.465015	Víctor Rosales
0.490393	0.250891	Buenos Aires
0.171963	0.624447	Estado de Baja California Sur
0.418263	0.289209	Autlán de Navarro
